F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\HansAfriqueApi.exe
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\3rdpartylicenses.txt
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\about-us\1.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\about-us\112.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\about-us\brake_components_for_agricultural_vehicles-2.PNG
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\about-us\home_staff_one.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\about-us\team\1.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\about-us\team\2.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\about-us\team\3.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\about-us\team\4.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\1-1.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\1-2.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\1-3.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\1-4.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\1-5.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\1-6.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\2-1.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\2-2.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\2-3.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\2-4.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\2-5.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\2-6.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\3-1.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\3-2.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\3-3.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\banner\Workshop_heading.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\admin.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\large-size\1.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\large-size\2.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\large-size\3.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\large-size\4.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\large-size\5.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\large-size\6.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\medium-size\1.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\medium-size\2.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\medium-size\3.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\medium-size\4.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\medium-size\5.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\medium-size\6.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\blog\user.jpg
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1204236.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1205112.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1205757.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1205873.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1207591.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1207748.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1207748cp.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1207905.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1209071.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1209116.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1211866.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1212994.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1213924.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1213925.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1224800.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1226734.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1227146.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1227147.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1228110.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1228115.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1228128.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1229296.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1229300.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1229930.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1229944.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1231172.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1231173.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1232015.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1232016.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1232412.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1232979.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1233462.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1234763.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1235569.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1235571.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1235918.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1236096.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1236460.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1236465.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1238034.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1238280.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1238776.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1238777.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1238778.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1239197.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1239411.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1239659.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1240633.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1241583.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1241874.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1242089.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1242895.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1243571.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1243618.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1244068.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1244492.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1244492cp.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1245209.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1246530.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1246532.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1247631.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1247957.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1248432.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1249088.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1249129.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1249198.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1250300.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1250321.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1250710.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1250750.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1251063.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1251831.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1252280.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1252350.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1252439.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1253530.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1254382.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1254641.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1254641cp.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1254891.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1255330.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1256236.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1256591.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1257992.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1259855.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1259912.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1260941.png
F:\HFR\New folder\HansAfriqueApi\bin\Realease\netcoreapp5.0\publish\wwwroot\assets\images\Brands Parts\DAF\photos\1260942.png
